type,latency,P7,P4,Cz,Pz,P3,P8,O1,O2,FC6,F8,C4,F4,AF4,Fz,C3,F3,AF3,FC5,F7
1,37991,13.25455,1.100206,-7.829905,1.026791,8.325342,-0.9880191,8.525454,2.441623,-8.457026,-0.3741045,-4.561144,-6.524407,-3.100377,1.524825,0.2748665,3.119728,-1.303006,2.529609,6.745157
1,37992,17.16335,5.198283,-4.064286,4.831311,12.02815,2.948973,11.86393,6.617619,-5.368692,3.837805,-0.7603703,-2.041978,1.616706,6.313331,4.21673,6.973989,2.132438,6.563382,11.14859
1,37993,9.333843,-0.2183988,-8.144425,-0.354747,5.964839,-2.845114,6.217986,1.070856,-11.92497,-2.326341,-7.468442,-7.298574,-3.934805,1.488517,-1.750382,2.850157,-3.147046,0.3031468,6.796109
1,37994,16.09628,5.484164,-3.470515,5.477582,12.23716,4.130789,12.48627,9.041773,-5.469435,2.909999,-0.3374875,-1.835987,0.4942747,5.263499,3.570744,8.434487,2.078933,5.693468,11.18009
1,37995,4.431047,-7.323019,-14.08563,-6.400362,0.09112041,-7.182211,1.44212,-2.165032,-15.27952,-8.73641,-9.350083,-12.30832,-9.969156,-5.508352,-8.476214,-2.991134,-9.385487,-4.966941,0.2301731
1,37996,5.791101,-5.803201,-11.27509,-4.726451,1.76531,-6.175899,1.222074,-1.707903,-13.80852,-7.160326,-7.931153,-12.2438,-9.441045,-4.973679,-7.742021,-2.325806,-7.783667,-2.596183,1.137544
1,37997,5.960006,-4.657221,-9.530746,-3.590406,2.046684,-5.691168,1.408496,-2.410709,-14.17916,-7.868256,-5.374341,-11.41807,-9.965961,-3.270819,-6.985875,0.03567001,-6.847188,-1.254521,0.01776449
1,37998,9.222445,-1.17753,-5.792497,0.0291599,6.489486,-3.397578,5.446238,-1.594283,-10.33721,-1.827358,-1.990651,-6.24955,-4.066751,1.384916,-3.381857,4.925857,-2.737602,2.177704,6.733722
1,37999,9.592404,-1.149935,-6.325663,-0.2008215,6.316698,-4.022937,4.937213,-1.883271,-12.19054,-2.266876,-2.728928,-6.419909,-3.777326,-0.3771982,-3.109504,4.259246,-2.871641,1.478188,7.207551
1,38000,13.67127,2.288643,-2.767063,3.159309,9.035941,-0.04080067,9.041402,2.464364,-8.592811,0.1870642,1.476094,-2.612302,-0.7804691,3.694609,0.3934965,6.92653,0.7788751,5.664345,9.247699
1,38001,24.98068,12.46161,7.28378,12.87887,19.15224,9.635945,18.8097,11.9624,2.176794,12.72895,10.29831,8.630366,10.02406,13.53403,10.83551,17.64381,13.01928,14.73725,22.08092
1,38002,28.05966,14.95976,8.541687,15.75897,23.52888,11.65032,21.164,13.16553,4.700278,14.42317,13.09716,11.09908,12.06738,15.44183,14.27171,20.18022,14.86072,17.85218,24.34968
1,38003,24.55281,12.19035,4.209815,11.88732,18.4901,8.521016,18.58867,10.30035,0.6964369,9.707292,9.657773,6.72288,9.297308,11.21301,11.17892,16.35268,11.15146,14.79435,21.04039
1,38004,17.04213,5.710032,-2.502857,5.002325,11.29177,0.989483,12.61892,2.179356,-5.963617,3.639906,0.7701997,-1.039225,2.158628,3.519406,4.745184,10.05218,4.305996,6.290302,15.49291
1,38005,14.15832,2.150509,-5.741002,1.808101,8.411274,-1.658706,8.06314,-0.426127,-8.424588,-0.5311278,-1.307882,-4.837415,-1.793631,1.292512,1.089416,6.95264,-1.558657,3.132829,10.08398
1,38006,14.31731,2.004788,-5.307442,1.617431,7.736631,-1.162903,8.362607,0.7904103,-8.661183,1.12772,-0.9330729,-1.65783,-0.2099483,3.03419,1.21761,7.193852,0.3196651,3.399935,10.95419
1,38007,17.89625,5.251615,-1.127776,5.486888,12.33205,2.467304,12.56837,4.993286,-3.960307,6.211371,1.206421,2.16782,3.406456,6.531741,4.761609,10.29908,5.231658,6.546946,16.14667
