type,latency,P7,P4,Cz,Pz,P3,P8,O1,O2,FC6,F8,C4,F4,AF4,Fz,C3,F3,AF3,FC5,F7
1,8336,10.26738,21.53019,1.091818,34.71977,-2.043357,27.78703,23.17206,45.86085,7.320878,0.5987715,13.82743,4.790942,-15.11735,10.93445,5.835063,8.837483,3.313392,15.08208,7.831547
1,8337,14.35609,26.7076,3.502249,41.92736,2.478862,32.52737,27.96534,51.93332,11.66924,4.475102,20.46911,7.29619,-10.31082,10.54143,4.542458,6.545034,4.085945,20.96021,10.87101
1,8338,9.20262,23.53547,-3.866535,37.56479,-2.795728,27.7482,22.72541,46.69358,5.787197,-2.1446,16.35303,0.9362665,-16.34409,3.830624,-1.670027,-0.9406614,-2.637529,16.93227,5.48417
1,8339,7.393861,19.64646,-6.267618,32.88971,-4.066503,24.9283,20.58683,43.42266,4.184363,-4.998819,12.73293,-0.861289,-19.21736,2.896605,-1.680559,-0.5845642,-5.782983,12.68558,2.360682
1,8340,12.0771,23.16761,-0.3151861,36.70691,0.5572667,29.3937,25.43294,48.61285,7.726052,-0.2984164,17.20264,3.903621,-14.87585,7.500216,4.592002,4.742322,-1.498747,16.16556,6.333357
1,8341,5.674362,16.99149,-8.027808,31.41477,-5.674433,22.8466,19.27524,43.07663,0.4259224,-7.500425,11.2348,-3.407706,-22.33129,-0.6149365,-4.506373,-6.385852,-10.19499,10.77837,-1.060793
1,8342,1.538841,12.64743,-13.11637,27.47433,-9.816233,17.96327,14.79362,37.6578,-4.467915,-12.53834,7.106806,-6.949455,-25.46645,-4.951759,-8.593754,-11.69954,-15.34824,6.828806,-5.363381
1,8343,5.215479,15.98688,-8.322184,29.79167,-6.309685,21.16998,17.90263,39.68437,-0.2837121,-9.744308,10.35369,-2.040141,-22.16427,-1.660738,-2.313141,-6.610914,-10.92342,9.75423,-1.420871
1,8344,-2.026225,7.664182,-16.36497,21.98404,-13.40864,12.91943,10.28795,31.15638,-8.171808,-18.423,2.061437,-10.30278,-30.46765,-9.203766,-7.950537,-11.75082,-17.28382,1.859374,-8.405278
1,8345,-8.006035,1.35669,-22.50966,14.92607,-19.25011,6.686194,3.978379,24.01099,-14.18135,-24.01615,-4.860174,-17.68496,-36.20501,-12.34378,-11.34626,-14.40854,-22.59767,-5.21548,-14.31613
